"EntityId","Chart Label","Technology","Technology Subtype","Year","Official Program Number","Calculated LCOE","","Overnight Capital Cost dollar per kW including Contingency","Contingency Factor","Overnight Capital Cost dollar per kW","Final Capital Cost, $/kW","Discount Rate","Lifetime Years","Final Lifetime in Years","Capital Recovery Factor","Tax Rate","Present Value of Depreciation","Average Capacity Factor","Max Capacity Factor","Final Capacity Factor","LCOE Capital Cost Term","O M All-Inclusive","Fixed O M dollar per kW","Variable O M dollar per MWh","Calculated OM All Inclusive Cost Term ($/kW)","Calculated Fixed OM Term ($/kW)","Calculated Variable OM Term ($/kW)","LCOE OM Term","Fuel","Fuel Cost","Heat Rate","LCOD Fuel Cost Term","","Reference Name","Publication Year","Report Author(s)","Dataset name","Dataset web source"
"g38797","Photovoltaic","Photovoltaic","Utility","2011","",0.25,"","","","3950","3950",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.18","","0.18",0.22379967538723,"","41.5","","","18","0",0.026319127346525,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38798","Photovoltaic","Photovoltaic","Utility","2011","",0.251,"","","","4650","4650",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.21","","0.21",0.22582318058964,"","45.5","","","18","0",0.024733637747336,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38796","Photovoltaic","Photovoltaic","Commercial","2011","",0.364,"","","","5050","5050",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.16","","0.16",0.32188909007435,"","59","","","18","0",0.042094748858447,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38802","Photovoltaic","Photovoltaic","Utility","2011","",0.338,"","","","5200","5200",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.18","","0.18",0.29462235747179,"","69","","","18","0",0.043759512937595,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38795","Photovoltaic","Photovoltaic","Residential","2011","",0.381,"","","","5250","5250",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.16","","0.16",0.33463717284957,"","64.5","","","18","0",0.046018835616438,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38468","Photovoltaic","Photovoltaic","Commercial","2011","",0.293,"","","","5500","5500",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.203","","0.203",0.276313124192,"","30","0","","18","0",0.01687023415885,"Solar",0,"0",0,"","DOE 2011","2011","DOE","DOE Program Estimate",""
"g38803","Photovoltaic","Photovoltaic","Utility","2011","",0.342,"","","","6200","6200",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.21","","0.21",0.30109757411952,"","75","","","18","0",0.040769732550554,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38463","Photovoltaic","Photovoltaic","Residential","2011","",0.35,"","","","6500","6500",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.203","","0.203",0.32655187404509,"","41","0","","18","0",0.023055986683762,"Solar",0,"0",0,"","DOE 2011","2011","DOE","DOE Program Estimate",""
"g38801","Photovoltaic","Photovoltaic","Commercial","2011","",0.492,"","","","6600","6600",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.16","","0.16",0.42068673158232,"","100","","","18","0",0.07134703196347,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g38800","Photovoltaic","Photovoltaic","Residential","2011","",0.512,"","","","6800","6800",0.07,"25",30,0.080586403511111,0.392,0.83155,"0.16","","0.16",0.43343481435754,"","110","","","18","0",0.078481735159817,"Solar",0,"",0,"","IPCC 2011","2011","IPCC","IPCC Annex 3","http://srren.ipcc-wg3.de/report/"
"g42037","Photovoltaic","Photovoltaic","Utility","2011","",0.247,"","","","3630","3630",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.23430653404585,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g42030","Photovoltaic","Photovoltaic","residential","2011","",0.265,"","","","3900","3900",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.25173429277653,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g42038","Photovoltaic","Photovoltaic","Utility","2011","",0.276,"","","","4070","4070",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.26270732605141,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g42031","Photovoltaic","Photovoltaic","residential","2011","",0.422,"","","","6330","6330",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.40858412135268,"","","","","18","0",0.013005028611063,"Solar",0,"",0,"","Hubbell et al. 2012","2012","Hubbell et al.","Renewable Energy Finance Tracking Initiative","http://financere.nrel.gov/finance/webfm_send/47/REFTI_Aggregate_Q309thruQ310_27March2011_External.xlsx"
"g39772","Photovoltaic","Photovoltaic","Utility","2011","",0.249,"","","","3523","3523",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.22739997780813,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39740","Photovoltaic","Photovoltaic","Commercial","2011","",0.343,"","","","4978","4978",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.32131623319015,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39739","Photovoltaic","Photovoltaic","","2011","",0.396,"","","","5792","5792",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.37385769840043,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39767","Photovoltaic","Photovoltaic","Residential","2011","",0.427,"","","","6286","6286",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.40574404215212,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39620","Photovoltaic","Photovoltaic","Commercial","2012","DOE",0.201,"","","","3220","3220",0.07,"30",30,0.080586403511111,0.392,0.83155,"0.18","","0.18",0.18243922904984,"","30","0","","18","0",0.019025875190259,"Solar",0,"3412",0,"","DOE 2013","2013","DOE","DOE Program Estimate",""
"g39773","Photovoltaic","Photovoltaic","Utility","2012","",0.216,"","","","3014","3014",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.19454542523807,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39743","Photovoltaic","Photovoltaic","Commercial","2012","",0.318,"","","","4588","4588",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.29614280391249,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39742","Photovoltaic","Photovoltaic","","2012","",0.346,"","","","5017","5017",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.32383357611791,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39768","Photovoltaic","Photovoltaic","Residential","2012","",0.366,"","","","5342","5342",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.34481143384929,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g42702","Photovoltaic","Photovoltaic","Utility","2013","NREL",0.142,"","","","2586","2586",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.2","0.28","0.2",0.13186616822689,"","18","0","","18","0",0.01027397260274,"Solar",0,"",0,"","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g39774","Photovoltaic","Photovoltaic","Utility","2013","",0.215,"","","","2996","2996",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.19338357465602,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39746","Photovoltaic","Photovoltaic","Commercial","2013","",0.273,"","","","3891","3891",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.25115336748551,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39745","Photovoltaic","Photovoltaic","","2013","",0.299,"","","","4303","4303",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.27774683636344,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g39769","Photovoltaic","Photovoltaic","Residential","2013","",0.324,"","","","4689","4689",0.07,"",30,0.080586403511111,0.392,0.83155,"","",0.158,0.30266207662286,"","30","0","","18","0",0.021675047685105,"Solar",0,"",0,"","LBNL 2014","2014","Galen Barbose, Samantha Weaver, Naim Darghouth","Tracking the Sun VII","http://emp.lbl.gov/publications/tracking-sun-vii-historical-summary-installed-price-photovoltaics-united-states-1998-20"
"g42703","Photovoltaic","Photovoltaic","Utility","2014","NREL",0.113,"","","","2020","2020",0.07,"20",30,0.080586403511111,0.392,0.83155,"0.2","0.28","0.2",0.10300450882379,"","17","0","","17","0",0.009703196347032,"Solar",0,"",0,"","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g39663","Photovoltaic","Photovoltaic","Utility","2014","",0.056,"","","","1500","1500",0.07,"",30,0.080586403511111,0.392,0.83155,"0.3","","0.3",0.050992331100887,"","13","","","17","0",0.0049467275494673,"Solar",0,"",0,"","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
"g39665","Photovoltaic","Photovoltaic","Utility","2014","",0.056,"","","","1500","1500",0.07,"",30,0.080586403511111,0.392,0.83155,"0.3","","0.3",0.050992331100887,"","13","","","17","0",0.0049467275494673,"Solar",0,"",0,"","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
"g39664","Photovoltaic","Photovoltaic","Utility","2014","",0.096,"","","","1750","1750",0.07,"",30,0.080586403511111,0.392,0.83155,"0.21","","0.21",0.084987218501479,"","20","","","17","0",0.010871928680148,"Solar",0,"",0,"","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
"g39666","Photovoltaic","Photovoltaic","Utility","2014","",0.096,"","","","1750","1750",0.07,"",30,0.080586403511111,0.392,0.83155,"0.21","","0.21",0.084987218501479,"","20","","","17","0",0.010871928680148,"Solar",0,"",0,"","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
"g39691","Photovoltaic","Photovoltaic","Commercial","2014","",0.117,"","","","2500","2500",0.07,"",30,0.080586403511111,0.392,0.83155,"0.23","","0.23",0.11085289369758,"","13","","","17","0",0.0064522533253921,"Solar",0,"",0,"","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
"g39690","Photovoltaic","Photovoltaic","Commercial","2014","",0.164,"","","","3000","3000",0.07,"",30,0.080586403511111,0.392,0.83155,"0.2","","0.2",0.15297699330266,"","20","","","17","0",0.011415525114155,"Solar",0,"",0,"","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
"g39681","Photovoltaic","Photovoltaic","Residential","2014","",0.168,"","","","3500","3500",0.07,"",30,0.080586403511111,0.392,0.83155,"0.23","","0.23",0.15519405117661,"","25","","","17","0",0.012408179471908,"Solar",0,"",0,"","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
"g39682","Photovoltaic","Photovoltaic","Residential","2014","",0.247,"","","","4500","4500",0.07,"",30,0.080586403511111,0.392,0.83155,"0.2","","0.2",0.22946548995399,"","30","","","17","0",0.017123287671233,"Solar",0,"",0,"","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
